Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"Gene3564",8.282867886962,1.82629856344731,0.648587099543143,2.81581080587901,0.004865430958214,0.038559261855348
"Gene3580",11.551401660233,-2.82402704667382,1.01034864693652,-2.79510152781077,0.005188341834341,0.040067926762736
"Gene3582",1.19850139646372,3.62613136566328,1.23476393882109,2.93670008627349,0.003317247471792,0.03074095488741
"Gene3594",47.8948250450013,-2.69670964260091,0.726237259320886,-3.7132625846306,0.000204604403389,0.005365258293943
"Gene3596",14.5494794943841,-2.54506143009083,0.724361520043979,-3.51352378565928,0.000442204820283,0.008667532610512
"Gene3608",42.07427156621,1.72358859260512,0.600860902806438,2.8685317759148,0.00412381773085,0.034838267930857
"Gene3611",101.840588603861,-1.91718125618933,0.416248150051245,-4.60586132563784,4.11E-06,0.00061555416363
"Gene3615",10.0171498287353,2.70276509278292,0.670725721186599,4.02961301081668,5.59E-05,0.00260195580505
"Gene3621",72.4433819081782,-2.07023000470906,0.483296547578036,-4.28356050769178,1.84E-05,0.001431732920413
"Gene3647",13.3174940622393,1.85688854209653,0.557083084430425,3.33323447434247,0.000858425652932,0.01323238543354
"Gene3649",3.52860385814312,3.3232277976184,0.941806422512061,3.52856778015426,0.000417814933348,0.008370123425776
"Gene3671",18.0470235658316,-2.19030951171502,0.707085632315785,-3.09765806517877,0.00195056344554,0.02222175739125
"Gene3679",32.7216889813682,1.80222169735203,0.592285050426583,3.04282827340317,0.002343660359286,0.024606175910889
"Gene3682",455.438432534643,-2.31988015460555,0.601930424845068,-3.85406694669516,0.000116171807208,0.003987985865337
"Gene3684",110.702852030019,-1.90430862026248,0.551199237708803,-3.45484625156271,0.000550606709976,0.010083822962817
"Gene3690",14.4869879098441,-2.17387400753677,0.657457242937353,-3.30648727485981,0.000944736414372,0.014027053739813
"Gene3698",86.7052151045472,2.09115849319212,0.550112427858345,3.80132930523539,0.000143921871992,0.004533137512709
"Gene3701",88.7996398223623,2.26516810410851,0.619408161351424,3.65698782393563,0.00025519649781,0.006235720702085
"Gene3704",248.853462997478,-1.74110180964616,0.538225616779406,-3.23489212584201,0.001216886969639,0.016494569894429
"Gene3706",6.43535303067199,-2.12723851972412,0.76622457735988,-2.7762598363182,0.005498824332413,0.041557689025407
"Gene3713",14.5474214998706,1.93431484846435,0.693940452882386,2.78743635773053,0.005312688840954,0.04071567017491
"Gene3716",16.1888945279518,-1.60410396397117,0.531697752947647,-3.01694704383887,0.002553344138765,0.026150203617239
"Gene3717",1035.75339592621,-1.71738264799681,0.587264273949114,-2.92437787241527,0.003451454851737,0.031397291297353
"Gene3723",48.8863801736113,-1.81732322172375,0.542999177958148,-3.34682499623199,0.000817427976355,0.012813549617767
"Gene3730",589.486139757145,-2.15895658641733,0.540416143862816,-3.99498906710193,6.47E-05,0.002711809631154
"Gene3749",23.4011669635362,1.85769209997647,0.523358608913246,3.54955869329057,0.000385877434237,0.008025366943351
"Gene3751",5.61738595418372,2.12073473851419,0.708023181065547,2.99528997810858,0.002741840459937,0.027313141985729
"Gene3756",290.903372137932,-2.16121286838988,0.526039667460667,-4.1084598787438,3.98E-05,0.002205931414963
"Gene3759",3.57645529808733,2.83735727740595,0.977523728750674,2.9025968311094,0.003700827310081,0.032734752343879
"Gene3761",24.978950302917,1.5708660241229,0.493289780099581,3.18446902306751,0.001450198312114,0.018532374322347
"Gene3766",218.456939605196,-1.48035500941995,0.451692087731159,-3.27735430756767,0.001047847914929,0.015025587601185
"Gene3774",22.8436381472238,3.77698051724882,0.579809274207731,6.51417748087905,7.31E-11,3.98E-07
"Gene3775",38.9232152196421,1.51855626921674,0.556553010700155,2.72850247868818,0.006362261203659,0.045395465173421
"Gene3784",4.31356336020498,3.91087726315665,0.909942486277827,4.29793896002628,1.72E-05,0.001402049004363
"Gene3789",25.6858349991829,1.65727638299471,0.588179057297644,2.81763922470986,0.004837813543192,0.038471900764333
"Gene3802",33.9510621410051,2.29799005320039,0.61603536300121,3.73028918665483,0.00019126011799,0.005281465175081
"Gene3810",393.563204570787,-1.77075096148602,0.535264438901568,-3.30817971976586,0.000939045267115,0.014027053739813
"Gene3821",12.7033299890396,-1.9687651246887,0.596982730347659,-3.29785942642289,0.000974248958246,0.014309117448736
"Gene3840",83.3140924458074,-1.54249897793877,0.461283185199129,-3.34393064267645,0.000826003850213,0.012896547220083
"Gene3844",14.2187292013874,2.14518248105265,0.58696074621061,3.65472903409955,0.000257453743452,0.006262792178882
"Gene3849",88.1010626424812,-1.48394693484321,0.490309440998468,-3.02655182780348,0.002473604113596,0.025576221660313
"Gene3866",50.6444524599466,-1.68650082271513,0.437636824427998,-3.85365382567938,0.000116368095538,0.003987985865337
"Gene3877",71.7607608839251,1.68079799889912,0.544231968571547,3.08838527679793,0.002012473786205,0.022601464533013
"Gene3881",208.925264150861,-2.67926525849581,0.472550640922185,-5.66979499438876,1.43E-08,2.60E-05
"Gene3888",170.058203622209,2.14835162126103,0.575162522187517,3.73520794277451,0.000187560140566,0.005214363295624
"Gene3897",35.5371326600531,-1.7753641028981,0.579845964200014,-3.06178573709224,0.002200208838248,0.02352199484801
"Gene3901",25.4846851813817,2.09723522628548,0.62096163773264,3.37739901927479,0.000731748154514,0.012082714224083
"Gene3922",4.15687216463898,2.6607525346954,0.960478873286807,2.77023535727566,0.005601579992495,0.042111026916976
"Gene3926",72.5670975933106,-1.62510292094394,0.485226872477005,-3.34916100719659,0.000810566775785,0.012775701055758
"Gene3935",21.7695012907769,-1.97869944072295,0.638233861044708,-3.10027336607317,0.001933421108042,0.022212991677506
"Gene3939",39.4421134429785,1.51498479018022,0.497632556589562,3.04438439591433,0.002331570196159,0.024573938102269
"Gene3971",25.9738761998424,1.53791820527498,0.571763066483013,2.68978235116673,0.007149863390881,0.048217333684293
"Gene3972",23.6255430944945,-2.057114151502,0.744307500151666,-2.76379608036037,0.0057133232265,0.042661851677296
"Gene3981",8.05416540061588,1.74586585737935,0.634666336174339,2.75084049345225,0.005944257964708,0.04377062385094
"Gene3984",271.040954488136,-1.88752442949364,0.535209573760454,-3.52670154278378,0.000420770784765,0.0083711739642
"Gene3986",20.7492203798161,2.45308397213881,0.610594708770495,4.01753231219181,5.88E-05,0.002648428948451
"Gene3989",20.8750193712118,1.41889127813914,0.521181590686128,2.72245087603955,0.006479966653186,0.045693227602648
"Gene4013",602.615493918631,-1.26686398456982,0.461284755993352,-2.74638163977844,0.00602566239256,0.044076859675457
"Gene4041",69.0164137643727,-1.76262104187452,0.645512806676782,-2.73057486023991,0.006322397235565,0.045210948210756
"Gene4057",91.1495703761204,1.55372457883765,0.503427599536374,3.08629201153957,0.002026696790912,0.022630063142784
"Gene4064",34.2809336190534,1.67149423685783,0.543030872201042,3.07808325902879,0.002083366987868,0.022795716298985
"Gene4066",40.405199170857,2.5570400940465,0.499636774702815,5.11779801550322,3.09E-07,0.000153128485005
"Gene4076",13.0637880208864,-2.6022469229985,0.767975126210181,-3.38845209198392,0.000702883064818,0.011875224613551
"Gene4084",34.5777993828372,2.51792233055759,0.719926521252412,3.49747127828728,0.000469691285533,0.00908136418139
"Gene4087",9.74535527808426,3.03872702666675,0.781339495214357,3.88912507978762,0.000100606259818,0.003606602037823
"Gene4090",204.574672058748,2.25080931206728,0.622974069157331,3.61300642113699,0.000302667205465,0.006988277977032
"Gene4091",2916.03903813279,-2.46780174153003,0.655736679491385,-3.76340354095207,0.000167616396984,0.00490543264977
"Gene4095",126.69704883735,2.25650479308398,0.572802250739925,3.93941327948539,8.17E-05,0.003168689901707
"Gene4102",12.3138262388493,1.77264664175483,0.603406488829496,2.93773215000298,0.003306225337923,0.03069100829019
"Gene4119",3.87621572117585,2.41420487087971,0.807827128798162,2.98851670712201,0.002803351732357,0.027620052957922
"Gene4121",21.3982067905941,2.33441259338448,0.614047293198743,3.80168208416631,0.000143717061971,0.004533137512709
"Gene4130",10.3293511040261,1.99725180913855,0.717542584837978,2.78346101171059,0.005378232599077,0.041046395936748
"Gene4138",34.0151587262336,1.57571623813402,0.584074975026376,2.69779789497549,0.006979980266971,0.047493566148528
"Gene4153",6.68313089603656,-4.39025166040574,0.894366807089069,-4.90878197357845,9.16E-07,0.000283884399418
"Gene4169",29.1672281074036,2.44994859370457,0.692976652386399,3.53539846583243,0.000407160683017,0.008247652645952
"Gene4172",23.5798627278472,-1.97997419006349,0.642784255485393,-3.08030909775214,0.002067858694706,0.022727925920204
"Gene4185",267.918111710904,-1.70131424115257,0.60210297749705,-2.82562004297828,0.004718920243178,0.037925363429313
"Gene4187",44.7109340257444,-3.21310896827883,0.728978740826686,-4.40768542116202,1.04E-05,0.001161872980339
"Gene4189",34.2235054348048,1.74035037158464,0.619113528540928,2.81103592694242,0.004938227146596,0.038997680756233
"Gene4201",23.3486743707066,1.70296553365608,0.491966356976572,3.46154876142715,0.000537076817357,0.010020184830794
"Gene4202",13.1050952723494,2.84268175006934,0.70150625864188,4.05225429573899,5.07E-05,0.002467934099872
"Gene4209",38.9829475232511,-1.80390160118778,0.560142283337721,-3.22043461964497,0.001279963847186,0.017094419125773
"Gene4211",17.1867538707866,1.83013855071781,0.576042952559034,3.17708695608121,0.001487624250269,0.018895255337334
"Gene4213",14.2456072662581,-3.66334847217118,0.783292925609307,-4.67685632334996,2.91E-06,0.000529109173497
"Gene4217",79.0805850156686,-2.10359413364916,0.554455097945515,-3.7939846552838,0.000148248839601,0.00458981776695
"Gene4223",299.76241587258,-1.2995576265291,0.423149720169378,-3.07115322210047,0.002132336961198,0.023046553723368
"Gene4230",111.11807347741,1.80336453558522,0.53758051074567,3.35459433431431,0.000794814478229,0.012721083977951
"Gene4232",11.5322011034129,-1.66541613896021,0.607623942870395,-2.74086654830097,0.006127739027462,0.044460785566768
"Gene4238",20.4674082947951,-2.15380871117467,0.537876111704313,-4.00428400575389,6.22E-05,0.002699661635152
"Gene4241",36.4535210500052,1.80341634976632,0.553420726657549,3.2586715005386,0.001119351974197,0.015653938052509
"Gene4243",55.2835177634556,-2.70846150143607,0.494649488309299,-5.47551663440213,4.36E-08,4.75E-05
"Gene4248",31.9886107147919,-1.80133025536704,0.529154998013826,-3.40416373676578,0.000663669579546,0.011336475043711
"Gene4261",26.5330536104353,2.48475609025778,0.518137588834444,4.79555265590219,1.62E-06,0.000368325291806
"Gene4262",110.276743476479,-1.47630171499724,0.542984919553958,-2.71886319828176,0.006550669450064,0.045879945801283
"Gene4263",342.848413323504,-2.30607771885034,0.564176248412689,-4.08751294535794,4.36E-05,0.002352362180532
"Gene4264",31.3689601856275,2.20009654794417,0.668382117176995,3.29167476418517,0.000995927153357,0.014471485489706
"Gene4266",43.1098459704293,-1.80338431121686,0.565098287873571,-3.19127548236411,0.001416461522529,0.018316144971677
"Gene4267",11.6323224656334,-2.67547723602049,0.77391495763498,-3.45706877690609,0.000546085457282,0.010052769110582
"Gene4277",7.99317416404157,2.36612722063437,0.796926963782735,2.96906407759525,0.00298708300414,0.028706552538901
"Gene4284",18.8477465531677,2.64465835311105,0.650259075699869,4.06708410838346,4.76E-05,0.002397648289691
"Gene4286",9.81391179369228,2.91161490122876,0.675963908957939,4.30735260069917,1.65E-05,0.001371285343204
"Gene4294",4.50409018228357,2.35319944126667,0.825031153709435,2.8522552520428,0.004341022705248,0.035785526052793
"Gene4303",45.6892147849399,-3.24805151389014,0.647430773028834,-5.01683214514965,5.25E-07,0.000204455914364
"Gene4305",58.2475550562822,2.09591090093782,0.578458736293702,3.62326777942144,0.00029090438027,0.006803167245035
"Gene4306",46.8672394115229,1.64307008166123,0.480040745025748,3.42277212650585,0.000619860176195,0.010825699038741
"Gene4318",53.222740820355,-1.97588254052355,0.514407171687207,-3.84108669022409,0.000122490842884,0.00412007779554
"Gene4322",3.35365031934271,3.29656021120264,1.09352452254862,3.01461937361909,0.002573019348111,0.026166932452027
"Gene4326",34.637647072474,1.3262686633404,0.482580543195432,2.74828457558285,0.00599079879741,0.043994424052678
"Gene4329",189.428293502417,-1.41943751189269,0.525421900305347,-2.70151950474045,0.006902343174049,0.047309267868416
"Gene4334",6.45474503284569,2.51455948536215,0.76409006196611,3.29092028613987,0.000998602062355,0.014471762334498
"Gene4344",6.1894315950213,2.37326386389427,0.790029948682462,3.00401759180418,0.002664399186863,0.026836065007791
"Gene4351",14.5177532534605,1.60816306936529,0.546678358675039,2.94169879572868,0.003264172526727,0.030508535331277
"Gene4355",37.7543414205717,1.4693968900359,0.548710213519165,2.67791058710552,0.007408299171061,0.049253250838209
"Gene4362",93.987200047407,1.32845005346216,0.482754079086161,2.75181528445472,0.005926593951413,0.043699608174897
"Gene4365",6.6288060550973,-3.22773443342314,0.986520922893058,-3.27183575991224,0.001068516288113,0.015251288715019
"Gene4371",11.9290539888791,2.28394020012894,0.612645057586453,3.72799906217581,0.000193006096187,0.005281465175081
"Gene4377",9.44383377181189,-2.02363607991349,0.685222961532637,-2.95325199755015,0.00314445156859,0.029798463647383
"Gene4381",53.5643538536163,1.96810544286603,0.635441894462275,3.09722330242561,0.001953426645331,0.02222175739125
"Gene4406",33.6936277187829,1.57041236198999,0.539737546873817,2.90958516984019,0.003619087636121,0.0322756277074
"Gene4409",22.5280664267604,-3.13697640648629,0.724705106023349,-4.32862467838776,1.50E-05,0.001334039459904
"Gene4411",606.616719911925,-1.84640874803281,0.667447963138929,-2.76637108809108,0.005668399113663,0.042427344464762
"Gene4419",23.6375515336644,2.06359945867411,0.662986221286972,3.11258272406975,0.001854580300793,0.021639417685266
"Gene4429",8.72781720370225,2.54771718120766,0.72851524906328,3.49713638044433,0.000470281344502,0.00908136418139
"Gene4433",2.28044053511541,-2.44351224893782,0.873849843272638,-2.79626101411962,0.005169762972142,0.040067926762736
"Gene4445",18.8095480698359,1.93461736206186,0.646049375706292,2.99453483713507,0.002748636656479,0.027330877994809
"Gene4457",24.6797023884801,2.82314756746491,0.742459211578398,3.80242782827513,0.00014328501435,0.004533137512709
"Gene4460",46.3182734760454,-1.74831451881762,0.610545033166328,-2.86353081893197,0.004189480562409,0.035185347737994
"Gene4462",13.5832076536647,1.97915133318852,0.691665518741404,2.86142836322085,0.0042173680076,0.035247056975503
"Gene4463",20.0372511531697,-1.7401222739971,0.478304513867883,-3.63810548206066,0.000274650943475,0.006592832559455
"Gene4466",2.98315272747897,3.94696538518463,1.18482342439399,3.33126886582565,0.000864510592723,0.01323238543354
"Gene4474",519.965790154872,-2.9229365579177,0.580189503531896,-5.03789975538055,4.71E-07,0.000197282227211
"Gene4480",13.682636611342,1.69258886043353,0.568003910577251,2.97988944955217,0.002883524276373,0.028173929296276
"Gene4481",10.3502554450181,3.41149359170651,0.741268451969909,4.60223766793329,4.18E-06,0.00061555416363
"Gene4482",253.940755345348,-2.2213579980528,0.521130650126507,-4.26257407334141,2.02E-05,0.00155093489137
"Gene4485",191.45488656044,-1.71716524599591,0.604298822781335,-2.84158297395405,0.004489016888808,0.036518075471889
"Gene4487",477.019037004264,1.86294174742117,0.539307362277049,3.45432285507007,0.000551676509043,0.010083822962817
"Gene4512",23.02587428841,1.75476428062357,0.562675073301991,3.1186103026138,0.001817061143938,0.021431095613244
"Gene4516",5.81277954212552,2.33432391650106,0.733392846675877,3.18291066933833,0.001458025899159,0.018562577393732
"Gene4522",61.4770405995661,1.92611135050112,0.621530571059111,3.09898087107598,0.001941875574234,0.022212991677506
"Gene4528",194.667447218687,1.87791050477249,0.478909269618205,3.92122396434213,8.81E-05,0.003333740988735
"Gene4534",39.2659638629701,-1.79926993352846,0.55617602662434,-3.23507279601561,0.001216117207696,0.016494569894429
"Gene4541",34.8668934606939,-1.89415711662341,0.628323261278992,-3.01462198418014,0.002572997204253,0.026166932452027
"Gene4542",220.600029983937,-1.54722249118742,0.502317348323406,-3.08016933190067,0.00206882937354,0.022727925920204
"Gene4544",2.0506446519229,3.38390719454417,1.12854601647068,2.99846629659525,0.002713421662325,0.027179107790462
"Gene4551",2.95869502421528,2.82689607800415,0.970598624197159,2.91252842063571,0.003585155739514,0.032213391573351
"Gene4553",26.5080487229159,-3.16804888626926,0.750514075515877,-4.22117184689928,2.43E-05,0.001727941418695
"Gene4557",60.9108433242048,2.00954388776602,0.564514482831848,3.55977383907899,0.000371174311766,0.007869761964263
"Gene4576",86.1607432313888,-1.43989436896732,0.522376801986314,-2.75642862296371,0.005843636513383,0.043322415457723
"Gene4585",38.6383418593541,2.00609587734056,0.646007044060404,3.10537771342471,0.001900361814415,0.022024723720876
"Gene4587",17.9090190989318,2.35584904566748,0.573614178813949,4.10702721912946,4.01E-05,0.002205931414963
"Gene4591",51.2596539768096,-2.62041331719189,0.635598790725491,-4.12274748698134,3.74E-05,0.002175618587854
"Gene4597",3.06563726537678,3.98347297871293,1.15160073740521,3.45907470299863,0.000542034547353,0.010020184830794
"Gene4603",6.46697624719128,3.14489672088265,0.920979523240884,3.41473034038358,0.00063845185195,0.011045891280773
"Gene4609",22.3432361832667,1.54121767237338,0.569475212133762,2.70638236666808,0.006802067618469,0.04685773255757
"Gene4631",9.48594518396346,2.4475263998074,0.601112286785082,4.07166257222501,4.67E-05,0.002397648289691
"Gene4640",362.770853344374,-2.44818808454431,0.491686820715006,-4.97916149345671,6.39E-07,0.000231983330703
"Gene4641",4.43300722678516,2.71469253747147,0.880379858942828,3.08354684616628,0.002045489030143,0.022690918665944
"Gene4643",249.903450175598,-2.01793252960238,0.504673213732908,-3.99849343038513,6.37E-05,0.002711809631154
"Gene4653",6.05469928402088,-2.38620245545022,0.886177887842993,-2.69269013387185,0.007087810896965,0.04798270172512
"Gene4656",18.3311123782461,2.04034025522548,0.548676931252102,3.7186550755275,0.00020028631914,0.005349804671549
"Gene4657",8.77166960208356,2.39410218636629,0.769858555582935,3.10979486946596,0.001872173126934,0.021751538099496
"Gene4663",80.9050935211036,-1.58330980626617,0.569502106331008,-2.78016496983052,0.005433128986148,0.041175410077219
"Gene4683",11.0774326502252,-2.70553934771713,0.744858870759175,-3.63228452251578,0.000280923129468,0.006655435358581
"Gene4687",644.254053133276,-2.49802513257916,0.519016026301652,-4.81300192284874,1.49E-06,0.000368252975992
"Gene4689",15.6450605236491,1.82444861334237,0.63222163774099,2.88577376102053,0.003904527204987,0.03380388857117
"Gene4691",12.6937685696312,1.87898500827021,0.598611692132556,3.13890462375755,0.001695806331945,0.020280255035075
"Gene4692",23.4571605211465,-1.79661214745712,0.637714284670411,-2.81726815698611,0.004843406849758,0.038471900764333
"Gene4693",219.826164113447,-1.97847179320963,0.574075061899672,-3.44636429017256,0.000568183863645,0.010285826820612
"Gene4708",33.1599080917031,-1.63758181209799,0.502571279678394,-3.2584070724175,0.001120395639655,0.015653938052509
"Gene4711",11.6866396894744,1.67549866290293,0.627877466266284,2.66851217462285,0.007618801726526,0.04989765698058
"Gene4713",121.457958790317,-1.99711961658172,0.4774160780582,-4.18318466505071,2.87E-05,0.001957919080635
"Gene4716",90.5999918600152,-1.50849784308528,0.50828483957642,-2.96781986325302,0.002999200433324,0.028721692726153
"Gene4718",2.17953902595144,3.81818733241323,1.14616629002627,3.33126821617283,0.00086451261045,0.01323238543354
"Gene4720",74.5609556834203,1.93016642843733,0.628396532221553,3.07157396558773,0.002129334011913,0.023046553723368
"Gene4727",63.8805004809096,-2.0584957330507,0.496079843845745,-4.14952503833391,3.33E-05,0.002110954293743
"Gene4733",207.130659964672,-1.46193931635749,0.54623213167605,-2.67640666225858,0.007441629028404,0.049253250838209
"Gene4738",16.4555104224975,1.51635850578351,0.494162384736778,3.06854295798175,0.002151053996371,0.023164215862109
"Gene4742",61.8505804220641,2.30812596503399,0.583156829681269,3.95798496657498,7.56E-05,0.003073590334776
"Gene4744",11.2991308669073,3.0790917627989,0.649363055391422,4.7417107228912,2.12E-06,0.000444137671015
"Gene4752",35.7594983220227,-1.85908878956881,0.510509144659049,-3.64163660733331,0.000270910305146,0.006531815277606
"Gene4756",68.4417502976584,-1.77040332236166,0.509661700352079,-3.47368327095925,0.000513366635619,0.009679359160851
"Gene4761",29.429461413914,1.75040532841478,0.597376693491177,2.93015336468032,0.003387947483233,0.031114505336469
"Gene4762",101.772078980023,-1.79530918986147,0.501117258121598,-3.58261297284205,0.000340174422064,0.007463960837227
"Gene4763",13.0134869519895,2.2279219400414,0.599988445891918,3.71327473936513,0.000204594572783,0.005365258293943
"Gene4773",17.5903009383405,-1.36682979170613,0.499864522700213,-2.73440048179988,0.006249398334516,0.045020007307932
"Gene4775",9.71149917333787,1.91288503678738,0.657201630182001,2.9106516918676,0.003606758409989,0.032271308006619
"Gene4781",11.0218557506016,1.9556210329042,0.669718231533987,2.9200653958977,0.003499579402902,0.031729131724479
"Gene4787",265.301261024902,1.29678769963133,0.451256616989001,2.87372561600118,0.004056612210104,0.034490486390972
"Gene4797",31.7766194371911,2.06948702667225,0.738972733734789,2.80049172614666,0.005102481548656,0.039890131934906
"Gene4841",307.324504486916,-2.19366583747165,0.570356762137882,-3.84612927047465,0.000119998469878,0.004061314673089
"Gene4853",26.801766922884,-2.01302944899268,0.582892311247012,-3.45351861767759,0.000553324108255,0.010083822962817
"Gene4860",13.3153760576116,-2.65484998364157,0.984069062602635,-2.69782892739266,0.006979329665224,0.047493566148528
"Gene4880",230.765126686005,-1.8960906798804,0.643627870812746,-2.94594247058646,0.003219722777325,0.030248740368351
"Gene4893",656.121072877246,-2.77384798155083,0.592571634099817,-4.68103402513455,2.85E-06,0.000529109173497
"Gene4901",11.8507998697093,1.88791045355522,0.65053087188183,2.90210739437153,0.003706614460667,0.032734752343879
"Gene4902",2.27826988818387,3.17244798302436,1.17818781419456,2.69265047966323,0.007088653861024,0.04798270172512
"Gene4915",130.333769088853,-1.75215652828527,0.58280039148311,-3.00644363643336,0.002643230510045,0.026672153794884
"Gene4918",25.6591459062286,-2.69732918818003,0.698679287688142,-3.86061135017358,0.000113103683224,0.003925490254051
"Gene4922",116.746264785732,1.70067264477063,0.524086040737492,3.24502564956213,0.001174400448643,0.016241898590503
"Gene4925",31.6143718347329,-1.89020060390414,0.558381932650539,-3.38513926289072,0.000711421508642,0.011927802463359
"Gene4928",569.417339931386,-2.03597408388849,0.551300753760786,-3.69303700384911,0.00022159176422,0.005777289584851
"Gene4944",4.66671660123727,2.71128172196016,0.88472274267562,3.06455524559092,0.002179939085893,0.023409035914144
"Gene4948",43.4153244890782,2.24980748315782,0.60167807528262,3.73922131382474,0.000184591163151,0.005158139733376
"Gene4951",69.8252645034001,-1.49053446163263,0.543302889040973,-2.74346868330424,0.006079384666562,0.044274611817281
"Gene4960",122.52714554943,-2.58612043013024,0.632140953171401,-4.09105029053391,4.29E-05,0.002339931320607
"Gene4962",27.691617073431,2.11602017746064,0.685264406260527,3.08788864287832,0.002015839927151,0.022601464533013
"Gene4963",3.46247419194567,2.8451878775188,1.05446075378649,2.6982397090664,0.006970722664015,0.047493566148528
"Gene4969",323.93668507024,1.81171513901822,0.573777254971904,3.15752345238387,0.001591154371482,0.019660317846267
"Gene4970",228.401055008911,-1.57310543952231,0.528131756298672,-2.9786230817612,0.002895467132669,0.028173929296276
"Gene4972",27.5528321961496,1.99507228517521,0.601770411729368,3.31533795329313,0.000915323925139,0.013740872946117
"Gene4973",24.5583810940443,2.62522092759379,0.607964851779979,4.31804720274167,1.57E-05,0.00134024770077
"Gene4975",8.28060060530988,-4.99562202862667,1.55847798764212,-3.20544920636623,0.001348518451341,0.017791954095295
"Gene4978",21.3614129227474,2.07244932604518,0.758553703423337,2.732106265769,0.006293083978237,0.045179202368136
"Gene4979",5.70909230365868,1.98183390660669,0.72375889392322,2.7382515410124,0.006176681265392,0.044756298158405
"Gene4984",52.1491300841611,-1.73875411937735,0.596703364040145,-2.91393383071386,0.003569055472164,0.032145096310449
"Gene5000",4.29283060132623,2.54144919711978,0.833678356975435,3.04847688062827,0.002300046100869,0.024377210913512
"Gene5002",47.6068248336062,1.77956723456342,0.522712716023672,3.40448429894869,0.000662891110493,0.011336475043711
"Gene5011",43.42304606767,1.56518565926122,0.585066988784819,2.67522469950339,0.007467917905205,0.049253250838209
"Gene5013",372.501944840559,-1.9134061531641,0.5105792067261,-3.74752071364815,0.000178591092758,0.005054691179898
"Gene5014",39.0579662827758,1.75065740232199,0.650274726423774,2.69218121385378,0.007098636290794,0.04799065651183
"Gene5016",7.52428749142135,-2.13403546873223,0.661623937814602,-3.22545081391875,0.001257744455125,0.016880417576302
"Gene5029",28.289282198449,1.4435850247659,0.495695670327232,2.91224053624056,0.003588461861814,0.032213391573351
"Gene5043",14.9579008353956,2.20105398694351,0.550654595535428,3.99715902634631,6.41E-05,0.002711809631154
"Gene5044",24.6774600593853,1.78024913741494,0.546928676999122,3.25499322358224,0.001133950714568,0.015801832858694
"Gene5048",34.2589224496766,1.4849480448959,0.471023971925083,3.15259548007055,0.001618258890767,0.019784514520056
"Gene5064",39.3719066980229,2.01462373202276,0.571417299297876,3.52566107903666,0.000422427196485,0.0083711739642
"Gene5069",3.88390899439434,2.56783714164331,0.895461364447222,2.86761354938911,0.004135803650787,0.034885439772658
"Gene5073",92.5689392855583,-2.54087158575353,0.458252134716211,-5.5447021263241,2.94E-08,4.01E-05
"Gene5076",44.0652540524396,2.09820831802587,0.481647705267021,4.35631332835406,1.32E-05,0.001264468141642
"Gene5081",8.11624670361366,2.71423876830703,0.796668785359409,3.40698520914501,0.000656846864009,0.011290721015718
"Gene5083",40.9631977117061,-2.2449052784468,0.494328024948151,-4.54132714543598,5.59E-06,0.000758399715904
"Gene5090",811.47872208061,-1.9155509964509,0.499044474697864,-3.83843744109307,0.000123819751264,0.004139225918032
"Gene5095",14.2021386598813,1.8172103656871,0.6159362577138,2.95032212007152,0.003174427772706,0.030021435555684
"Gene5099",6.34271560826732,2.9910507820974,0.923548745000392,3.23864960922678,0.001200970154639,0.016442428071932
"Gene5116",19.8417963915799,1.49475806046459,0.541754030725917,2.7591083327275,0.005795931766634,0.043027291820692
"Gene5119",58.9043543043072,1.97800094979364,0.60252608145572,3.28284701803238,0.001027644172455,0.014853138184905
"Gene5128",12.37796713723,-2.03859958952802,0.721769304584448,-2.82444761308009,0.004736219000929,0.038008331864596
"Gene5133",480.499488772321,-1.98499447130922,0.509747771602974,-3.89407189572821,9.86E-05,0.003592773544753
"Gene5141",6.00329889064581,3.04716945880538,0.77276383124452,3.94320921295964,8.04E-05,0.003156779873728
"Gene5174",86.6080309936381,-1.31737576415661,0.426123950600402,-3.09153184724879,0.00199126620739,0.022558024041719
"Gene5182",732.582503288056,-1.97034702505631,0.443624128027388,-4.44147849626129,8.93E-06,0.001035807093916
"Gene5188",11.0187313167913,2.15044200929536,0.625758268244707,3.43653790676629,0.000589199897706,0.01056102053487
"Gene5189",105.183294457949,-1.71805476370231,0.538102024562383,-3.19280486836958,0.001408981237232,0.01827985419447
"Gene5193",11.5518228345973,2.29259920263218,0.590774387447926,3.88066790189725,0.000104170001712,0.003709949930236
"Gene5194",17.9038497025953,1.71709531234989,0.600607308065996,2.85893176671305,0.004250702050918,0.035325606088007
"Gene5202",670.481771019058,-2.35405521539431,0.488643347716591,-4.81753251404057,1.45E-06,0.000368252975992
"Gene5204",5.9169114461216,3.42024871660759,0.900089043057835,3.79990040206258,0.00014475425348,0.004533137512709
"Gene5207",48.8050204367461,1.21446932713786,0.444588828710455,2.73166856364895,0.006301449702084,0.045179736087703
"Gene5209",64.2605184110557,-1.63606039433578,0.517103928901166,-3.16389086002958,0.001556751615616,0.019500550697682
"Gene5210",5.48520890776882,2.53162098808765,0.729174738785825,3.47189892000803,0.000516790881044,0.009688522941217
"Gene5215",467.146864541967,-3.08278495972294,0.679478891548274,-4.53698414780546,5.71E-06,0.000758399715904
"Gene5216",38.8681389067185,-2.07850484271799,0.584453621996047,-3.55632126227467,0.000376084142086,0.007912287607052
